ACCIDENT_NO,ANY_TRAILER,NUM_VEHICLES
T20220017832,0,2
T20220017833,0,2
T20220017838,0,1
T20220017839,0,6
T20220017840,0,2
T20220017841,0,2
T20220017843,0,2
T20220017845,0,1
T20220017848,0,2
T20220017849,0,1
T20220017850,0,2
T20220017851,0,2
T20220017855,0,2
T20220017859,0,2
T20220017861,0,1
T20220017863,0,3
T20220017866,0,2
T20220017868,0,2
T20220017870,0,2
T20220017872,0,1
T20220017873,0,2
T20220017878,0,1
T20220017879,0,2
T20220017881,0,1
T20220017882,0,2
T20220017883,0,1
T20220017884,0,2
T20220017885,0,2
T20220017886,0,4
T20220017887,0,1
T20220017891,0,2
T20220017894,0,2
T20220017896,0,2
T20220017897,0,2
T20220017898,0,7
T20220017899,0,2
T20220017900,0,3
T20220017904,0,1
T20220017905,0,2
T20220017907,0,1
T20220017908,1,4
T20220017910,0,3
T20220017916,0,2
T20220017917,0,1
T20220017920,0,2
T20220017928,0,1
T20220017929,0,1
T20220017932,0,2
T20220017935,0,3
T20220017939,0,1
T20220017942,0,2
T20220017947,0,1
T20220017949,0,2
T20220017950,0,1
T20220017953,0,1
T20220017954,0,2
T20220017955,0,2
T20220017956,0,2
T20220017958,0,2
T20220017959,0,2
T20220017960,0,1
T20220017969,0,1
T20220017970,0,2
T20220017972,0,1
T20220017973,0,2
T20220017976,0,1
T20220017977,0,3
T20220017982,0,2
T20220017983,0,2
T20220017984,0,2
T20220017986,0,2
T20220017987,0,1
T20220017989,0,2
T20220017990,0,2
T20220017991,0,2
T20220017993,0,4
T20220017994,0,3
T20220017996,0,1
T20220017998,0,2
T20220018001,0,3
T20220018002,0,3
T20220018005,0,2
T20220018006,0,2
T20220018007,0,2
T20220018008,0,1
T20220018010,0,2
T20220018011,0,2
T20220018012,0,2
T20220018014,0,2
T20220018020,0,2
T20220018022,0,3
T20220018023,0,1
T20220018024,0,2
T20220018031,0,1
T20220018033,0,2
T20220018037,0,1
T20220018038,0,1
T20220018040,0,2
T20220018042,1,2
T20220018044,0,1
T20220018045,0,3
T20220018046,0,2
T20220018049,0,2
T20220018053,0,2
T20220018059,0,2
T20220018060,0,2
T20220018062,0,1
T20220018064,0,2
T20220018065,0,2
T20220018066,0,2
T20220018067,0,5
T20220018069,0,2
T20220018070,0,2
T20220018075,0,2
T20220018076,0,2
T20220018077,0,2
T20220018080,0,1
T20220018083,0,2
T20220018090,0,4
T20220018092,0,2
T20220018094,0,2
T20220018097,0,1
T20220018100,0,2
T20220018103,0,1
T20220018108,0,2
T20220018109,0,3
T20220018110,0,2
T20220018112,0,1
T20220018113,0,2
T20220018114,0,1
T20220018122,0,2
T20220018124,0,2
T20220018125,0,2
T20220018126,0,3
T20220018127,0,2
T20220018129,0,2
T20220018131,0,1
T20220018132,0,3
T20220018135,0,3
T20220018136,0,1
T20220018138,0,4
T20220018142,0,2
T20220018143,0,1
T20220018144,0,2
T20220018145,0,2
T20220018146,0,1
T20220018147,0,2
T20220018148,0,2
T20220018150,0,2
T20220018151,0,3
T20220018152,0,1
T20220018159,1,1
T20220018160,0,2
T20220018162,0,1
T20220018164,0,1
T20220018169,0,1
T20220018172,0,1
T20220018174,0,2
T20220018176,0,2
T20220018179,0,2
T20220018181,0,2
T20220018182,0,1
T20220018186,0,2
T20220018187,0,2
T20220018191,0,2
T20220018192,0,1
T20220018194,0,2
T20220018195,0,2
T20220018196,0,2
T20220018197,0,2
T20220018200,0,2
T20220018202,0,2
T20220018204,0,2
T20220018205,0,2
T20220018206,0,1
T20220018207,0,1
T20220018212,0,2
T20220018213,0,2
T20220018215,0,2
T20220018216,0,1
T20220018218,0,2
T20220018221,0,2
T20220018222,0,2
T20220018223,0,1
T20220018224,0,1
T20220018226,0,1
T20220018227,0,2
T20220018229,0,2
T20220018234,0,3
T20220018239,0,2
T20220018240,0,1
T20220018243,0,1
T20220018244,0,2
T20220018245,0,2
T20220018248,0,1
T20220018250,0,1
T20220018253,0,1
T20220018260,0,2
T20220018261,0,2
T20220018263,0,2
T20220018266,0,2
T20220018267,0,2
T20220018268,0,1
T20220018270,0,2
T20220018271,0,2
T20220018274,0,2
T20220018275,0,2
T20220018276,0,2
T20220018281,0,2
T20220018282,0,1
T20220018283,0,2
T20220018284,0,1
T20220018288,0,1
T20220018290,0,2
T20220018292,0,2
T20220018294,1,2
T20220018295,0,3
T20220018298,0,2
T20220018299,0,2
T20220018300,0,2
T20220018302,1,2
T20220018303,0,1
T20220018304,0,2
T20220018305,0,5
T20220018308,0,1
T20220018309,0,2
T20220018310,0,2
T20220018314,0,2
T20220018315,0,1
T20220018316,0,2
T20220018317,0,2
T20220018318,0,2
T20220018324,0,2
T20220018327,0,2
T20220018328,0,2
T20220018331,0,2
T20220018332,0,3
T20220018333,0,1
T20220018334,0,2
T20220018335,0,1
T20220018336,0,2
T20220018337,0,2
T20220018339,0,3
T20220018341,0,2
T20220018342,0,2
T20220018343,0,2
T20220018346,0,1
T20220018350,0,2
T20220018354,0,4
T20220018355,0,2
T20220018356,0,2
T20220018357,0,2
T20220018365,0,2
T20220018367,0,2
T20220018368,0,2
T20220018370,0,3
T20220018372,0,3
T20220018375,0,2
T20220018376,0,2
T20220018379,0,2
T20220018381,0,1
T20220018382,0,2
T20220018384,0,3
T20220018386,0,2
T20220018390,0,2
T20220018393,0,1
T20220018394,0,2
T20220018395,0,1
T20220018399,0,2
T20220018403,0,1
T20220018406,0,1
T20220018407,0,2
T20220018408,0,2
T20220018411,0,1
T20220018413,0,2
T20220018414,0,2
T20220018419,0,1
T20220018421,0,2
T20220018422,0,1
T20220018423,1,2
T20220018425,0,2
T20220018428,0,1
T20220018430,0,2
T20220018432,0,2
T20220018434,0,2
T20220018438,0,1
T20220018444,0,1
T20220018445,0,2
T20220018448,0,1
T20220018449,0,2
T20220018451,0,2
T20220018454,0,3
T20220018455,1,3
T20220018456,0,2
T20220018457,0,2
T20220018458,0,4
T20220018463,0,4
T20220018464,0,2
T20220018466,1,3
T20220018467,0,2
T20220018470,0,6
T20220018471,0,2
T20220018478,0,2
T20220018479,0,2
T20220018480,0,2
T20220018482,0,1
T20220018486,0,1
T20220018490,0,1
T20220018491,0,3
T20220018492,0,2
T20220018494,0,2
T20220018495,0,1
T20220018496,0,2
T20220018504,0,3
T20220018506,0,2
T20220018509,0,3
T20220018511,0,2
T20220018515,0,2
T20220018516,0,1
T20220018517,0,1
T20220018520,0,1
T20220018522,0,2
T20220018523,0,2
T20220018525,0,1
T20220018527,0,3
T20220018528,0,2
T20220018529,0,2
T20220018530,0,1
T20220018533,0,2
T20220018536,0,1
T20220018538,0,2
T20220018539,0,1
T20220018540,0,3
T20220018541,0,2
T20220018542,0,2
T20220018546,0,1
T20220018550,0,2
T20220018551,0,3
T20220018554,0,3
T20220018556,0,3
T20220018558,0,2
T20220018563,0,2
T20220018564,0,2
T20220018567,0,1
T20220018568,0,1
T20220018569,0,2
T20220018570,0,4
T20220018571,0,2
T20220018572,0,2
T20220018576,0,3
T20220018577,0,3
T20220018579,0,2
T20220018580,0,1
T20220018581,0,1
T20220018582,0,2
T20220018585,0,2
T20220018586,0,3
T20220018588,0,2
T20220018590,0,2
T20220018592,0,2
T20220018593,0,3
T20220018596,0,2
T20220018597,0,2
T20220018598,0,3
T20220018600,0,2
T20220018601,0,1
T20220018602,0,2
T20220018606,0,1
T20220018609,0,2
T20220018611,0,1
T20220018614,0,1
T20220018615,0,2
T20220018616,0,1
T20220018617,0,1
T20220018618,0,1
T20220018620,0,2
T20220018622,0,2
T20220018623,0,2
T20220018625,0,1
T20220018628,0,2
T20220018629,0,2
T20220018630,1,3
T20220018637,0,2
T20220018642,0,1
T20220018643,0,2
T20220018644,0,4
T20220018646,0,1
T20220018647,0,1
T20220018648,0,1
T20220018651,0,1
T20220018652,0,3
T20220018653,0,2
T20220018654,0,2
T20220018660,0,2
T20220018661,0,7
T20220018665,0,2
T20220018667,0,2
T20220018669,0,2
T20220018670,0,2
T20220018672,0,1
T20220018673,0,2
T20220018676,0,2
T20220018678,0,2
T20220018680,0,2
T20220018682,0,2
T20220018683,0,2
T20220018685,0,2
T20220018688,0,2
T20220018689,0,2
T20220018692,0,2
T20220018694,1,1
T20220018698,0,1
T20220018704,0,2
T20220018705,0,3
T20220018707,0,2
T20220018710,0,2
T20220018712,0,1
T20220018713,0,3
T20220018720,0,2
T20220018722,0,2
T20220018726,0,1
T20220018727,0,3
T20220018731,0,2
T20220018733,0,2
T20220018736,0,2
T20220018737,0,2
T20220018741,0,2
T20220018744,0,2
T20220018746,0,3
T20220018748,0,2
T20220018749,0,2
T20220018750,0,3
T20220018752,0,2
T20220018753,0,2
T20220018755,0,4
T20220018756,0,3
T20220018757,0,2
T20220018759,0,2
T20220018760,0,1
T20220018761,0,1
T20220018762,0,2
T20220018763,0,1
T20220018764,0,2
T20220018768,0,2
T20220018769,0,1
T20220018773,0,2
T20220018774,0,1
T20220018777,0,2
T20220018780,0,2
T20220018782,0,2
T20220018786,0,1
T20220018787,0,2
T20220018795,0,2
T20220018797,0,3
T20220018798,1,2
T20220018800,0,1
T20220018802,0,2
T20220018803,0,1
T20220018804,0,1
T20220018805,0,2
T20220018812,0,2
T20220018814,0,3
T20220018816,0,3
T20220018817,0,2
T20220018819,0,2
T20220018820,0,2
T20220018823,0,2
T20220018825,0,2
T20220018829,0,1
T20220018833,0,6
T20220018834,0,1
T20220018835,0,1
T20220018837,0,1
T20220018843,0,2
T20220018846,0,1
T20220018847,0,2
T20220018850,0,2
T20220018853,0,3
T20220018854,0,1
T20220018855,1,1
T20220018856,0,1
T20220018860,0,2
T20220018861,0,2
T20220018863,0,2
T20220018864,0,1
T20220018865,1,2
T20220018869,0,6
T20220018870,0,1
T20220018873,0,2
T20220018875,0,2
T20220018881,0,1
T20220018882,0,1
T20220018884,0,2
T20220018886,0,2
T20220018887,0,2
T20220018890,0,3
T20220018891,0,4
T20220018894,0,2
T20220018896,0,2
T20220018897,0,2
T20220018902,0,2
T20220018903,0,3
T20220018904,0,1
T20220018905,0,1
T20220018906,0,2
T20220018909,0,1
T20220018910,0,1
T20220018911,0,1
T20220018913,0,2
T20220018914,0,3
T20220018915,0,2
T20220018917,0,1
T20220018919,0,1
T20220018920,0,1
T20220018922,0,1
T20220018923,1,2
T20220018924,0,1
T20220018929,0,1
T20220018932,0,1
T20220018933,0,2
T20220018934,0,2
T20220018936,0,2
T20220018937,0,1
T20220018942,0,1
T20220018943,0,2
T20220018944,0,4
T20220018945,0,3
T20220018947,0,1
T20220018948,0,2
T20220018949,0,3
T20220018951,0,1
T20220018953,0,1
T20220018956,0,2
T20220018957,0,1
T20220018958,0,2
T20220018959,0,3
T20220018962,0,2
T20220018964,0,2
T20220018968,0,2
T20220018969,0,2
T20220018970,0,2
T20220018972,0,2
T20220018973,0,3
T20220018975,0,1
T20220018981,0,1
T20220018982,0,2
T20220018983,0,1
T20220018985,0,2
T20220018986,0,2
T20220018987,0,2
T20220018991,0,2
T20220018992,0,2
T20220018994,0,2
T20220018995,0,3
T20220018997,0,2
T20220019000,0,2
T20220019001,0,2
T20220019002,0,2
T20220019003,0,2
T20220019004,0,2
T20220019005,0,1
T20220019008,0,2
T20220019009,0,2
T20220019010,1,1
T20220019011,0,3
T20220019012,0,3
T20220019014,0,3
T20220019016,0,2
T20220019017,0,1
T20220019019,0,3
T20220019020,0,2
T20220019022,0,1
T20220019023,0,1
T20220019024,0,1
T20220019025,0,2
T20220019027,0,1
T20220019028,0,2
T20220019029,0,2
T20220019031,0,1
T20220019035,0,2
T20220019037,0,1
T20220019043,0,2
T20220019046,0,2
T20220019047,0,3
T20220019048,0,2
T20220019049,0,1
T20220019051,0,3
T20220019055,0,1
T20220019056,0,3
T20220019058,0,2
T20220019061,0,1
T20220019064,0,2
T20220019065,0,2
T20220019066,0,2
T20220019068,0,2
T20220019069,0,4
T20220019072,0,1
T20220019073,0,2
T20220019074,0,2
T20220019076,0,2
T20220019078,0,2
T20220019079,0,1
T20220019080,0,2
T20220019083,0,1
T20220019092,0,1
T20220019095,0,1
T20220019097,0,3
T20220019098,0,1
T20220019099,0,1
T20220019100,0,1
T20220019102,0,2
T20220019103,0,2
T20220019104,0,2
T20220019105,0,2
T20220019107,0,2
T20220019109,0,1
T20220019111,0,2
T20220019112,0,1
T20220019116,0,2
T20220019118,0,4
T20220019121,0,2
T20220019123,0,1
T20220019124,0,2
T20220019126,0,2
T20220019128,0,2
T20220019129,0,3
T20220019134,0,2
T20220019137,0,2
T20220019141,0,2
T20220019142,0,1
T20220019144,1,5
T20220019146,0,1
T20220019149,0,1
T20220019150,0,2
T20220019154,0,2
T20220019155,0,2
T20220019157,0,3
T20220019158,0,2
T20220019159,0,2
T20220019162,0,2
T20220019164,0,2
T20220019165,0,3
T20220019166,0,2
T20220019167,0,2
T20220019168,0,1
T20220019169,0,2
T20220019170,0,3
T20220019171,0,2
T20220019176,0,2
T20220019186,0,1
T20220019187,0,3
T20220019188,0,1
T20220019191,1,1
T20220019193,0,1
T20220019194,0,2
T20220019196,0,2
T20220019197,0,2
T20220019198,1,2
T20220019202,0,2
T20220019206,0,2
T20220019207,0,3
T20220019209,0,2
T20220019210,0,1
T20220019211,0,2
T20220019213,0,1
T20220019215,1,2
T20220019216,0,2
T20220019217,0,1
T20220019219,0,2
T20220019223,0,2
T20220019224,0,2
T20220019225,0,2
T20220019226,0,2
T20220019227,0,2
T20220019229,0,2
T20220019231,0,1
T20220019233,0,2
T20220019236,0,2
T20220019237,0,1
T20220019239,1,2
T20220019240,0,2
T20220019242,0,2
T20220019244,0,2
T20220019246,0,2
T20220019247,0,1
T20220019250,0,1
T20220019253,0,2
T20220019254,0,2
T20220019255,0,2
T20220019256,0,2
T20220019261,0,1
T20220019262,0,3
T20220019265,0,2
T20220019266,0,2
T20220019267,0,4
T20220019271,0,2
T20220019272,0,2
T20220019274,0,2
T20220019275,0,1
T20220019277,0,1
T20220019279,0,2
T20220019281,0,1
T20220019283,0,1
T20220019285,0,1
T20220019287,0,2
T20220019288,0,2
T20220019289,0,1
T20220019291,0,1
T20220019292,0,1
T20220019297,0,2
T20220019299,0,2
T20220019301,0,1
T20220019305,0,3
T20220019308,0,1
T20220019310,0,2
T20220019311,0,2
T20220019312,0,2
T20220019313,0,1
T20220019314,0,2
T20220019315,0,2
T20220019317,0,2
T20220019318,0,2
T20220019321,0,1
T20220019325,0,2
T20220019326,0,1
T20220019329,0,2
T20220019334,0,2
T20220019335,0,1
T20220019338,0,2
T20220019341,0,2
T20220019342,0,3
T20220019343,0,2
T20220019345,0,2
T20220019346,0,2
T20220019347,0,1
T20220019351,0,3
T20220019352,0,1
T20220019354,0,1
T20220019355,0,1
T20220019356,0,2
T20220019357,0,2
T20220019358,0,2
T20220019362,0,1
T20220019363,0,1
T20220019365,0,2
T20220019368,0,2
T20220019370,0,2
T20220019371,0,1
T20220019376,0,2
T20220019378,0,2
T20220019381,0,1
T20220019382,1,2
T20220019384,0,2
T20220019388,0,2
T20220019390,0,1
T20220019394,0,1
T20220019398,0,2
T20220019400,0,1
T20220019401,0,2
T20220019402,0,2
T20220019406,0,1
T20220019407,0,2
T20220019408,0,2
T20220019409,0,1
T20220019411,0,2
T20220019412,0,1
T20220019413,0,1
T20220019414,0,1
T20220019415,0,2
T20220019417,0,2
T20220019418,0,2
T20220019419,0,2
T20220019420,0,2
T20220019421,0,1
T20220019422,0,2
T20220019423,0,3
T20220019428,0,2
T20220019429,0,2
T20220019430,0,2
T20220019433,0,2
T20220019436,0,1
T20220019437,0,3
T20220019439,0,3
T20220019441,0,3
T20220019443,0,1
T20220019447,0,2
T20220019448,0,2
T20220019454,0,2
T20220019455,0,1
T20220019457,0,1
T20220019458,0,2
T20220019459,1,2
T20220019460,0,2
T20220019462,0,2
T20220019464,0,1
T20220019465,0,2
T20220019466,0,2
T20220019467,0,1
T20220019469,0,2
T20220019470,0,2
T20220019475,0,6
T20220019476,0,3
T20220019480,0,2
T20220019481,0,2
T20220019483,1,2
T20220019485,0,2
T20220019487,0,2
T20220019488,0,2
T20220019491,0,2
T20220019492,0,1
T20220019495,0,2
T20220019496,0,2
T20220019497,0,1
T20220019500,0,3
T20220019502,0,4
T20220019503,0,2
T20220019507,0,1
T20220019508,0,2
T20220019510,0,1
T20220019511,0,1
T20220019514,0,2
T20220019517,0,2
T20220019518,0,1
T20220019524,0,1
T20220019525,0,2
T20220019528,0,2
T20220019529,0,2
T20220019532,0,1
T20220019533,0,3
T20220019534,0,1
T20220019537,0,1
T20220019539,0,1
T20220019542,0,2
T20220019543,0,1
T20220019544,0,1
T20220019545,0,2
T20220019548,0,2
T20220019549,0,1
T20220019554,0,3
T20220019555,0,2
T20220019558,0,1
T20220019560,0,2
T20220019561,0,2
T20220019562,0,2
T20220019564,0,1
T20220019568,0,2
T20220019569,0,1
T20220019570,0,1
T20220019573,0,2
T20220019574,0,2
T20220019575,0,2
T20220019576,0,5
T20220019577,0,1
T20220019580,0,3
T20220019581,0,2
T20220019582,0,1
T20220019583,0,2
T20220019584,0,2
T20220019585,0,1
T20220019586,0,1
T20220019587,0,2
T20220019589,0,2
T20220019592,0,2
T20220019596,0,2
T20220019597,0,4
T20220019600,0,3
T20220019607,1,2
T20220019608,0,2
T20220019610,0,1
T20220019614,0,2
T20220019616,0,2
T20220019617,0,2
T20220019619,0,2
T20220019621,0,3
T20220019622,0,2
T20220019624,0,2
T20220019627,0,2
T20220019629,1,1
T20220019630,0,2
T20220019631,0,1
T20220019632,0,4
T20220019634,0,2
T20220019635,0,2
T20220019636,0,2
T20220019637,0,2
T20220019638,0,2
T20220019639,0,1
T20220019642,0,2
T20220019643,0,2
T20220019644,0,1
T20220019646,0,2
T20220019647,0,4
T20220019649,0,2
T20220019650,0,3
T20220019652,0,2
T20220019653,0,2
T20220019655,0,1
T20220019656,0,1
T20220019657,0,2
T20220019661,0,1
T20220019662,0,2
T20220019665,0,1
T20220019667,0,2
T20220019671,0,2
T20220019672,0,2
T20220019673,0,2
T20220019674,0,1
T20220019676,0,2
T20220019678,0,2
T20220019683,0,2
T20220019684,0,1
T20220019686,0,2
T20220019687,0,1
T20220019689,0,3
T20220019690,0,1
T20220019692,0,2
T20220019695,0,1
T20220019697,0,2
T20220019700,0,1
T20220019701,0,1
T20220019703,0,2
T20220019704,0,1
T20220019707,0,2
T20220019709,0,1
T20220019712,0,2
T20220019715,0,1
T20220019717,0,2
T20220019722,0,2
T20220019725,0,2
T20220019726,0,1
T20220019727,0,1
T20220019730,0,1
T20220019731,0,2
T20220019732,0,2
T20220019735,0,2
T20220019736,0,1
T20220019737,0,2
T20220019739,0,1
T20220019741,0,2
T20220019745,0,2
T20220019746,0,2
T20220019752,0,2
T20220019753,0,2
T20220019754,0,2
T20220019757,0,2
T20220019758,0,3
T20220019762,0,1
T20220019764,0,2
T20220019768,0,1
T20220019772,0,2
T20220019776,0,5
T20220019777,0,2
T20220019778,0,2
T20220019784,0,2
T20220019791,0,2
T20220019794,0,1
T20220019795,0,2
T20220019796,0,1
T20220019799,0,2
T20220019806,0,1
T20220019807,0,3
T20220019808,0,2
T20220019809,0,4
T20220019811,0,2
T20220019814,0,1
T20220019816,0,2
T20220019817,0,1
T20220019818,0,2
T20220019821,0,1
T20220019822,0,2
T20220019823,1,4
T20220019824,0,2
T20220019825,0,2
T20220019826,0,2
T20220019827,0,2
T20220019828,0,2
T20220019829,0,1
T20220019830,0,1
T20220019831,0,1
T20220019832,0,2
T20220019837,0,2
T20220019839,0,1
T20220019841,0,2
T20220019843,0,2
T20220019845,0,2
T20220019846,0,2
T20220019847,1,2
T20220019848,0,2
T20220019852,0,2
T20220019855,0,2
T20220019859,0,2
T20220019861,0,1
T20220019864,0,2
T20220019866,0,1
T20220019869,0,3
T20220019870,0,1
T20220019871,0,2
T20220019872,0,2
T20220019873,0,2
T20220019874,0,2
T20220019875,0,1
T20220019879,0,2
T20220019881,0,1
T20220019882,0,1
T20220019883,0,2
T20220019884,0,2
T20220019885,0,1
T20220019888,0,2
T20220019895,0,2
T20220019896,0,2
T20220019897,0,1
T20220019899,0,2
T20220019901,0,1
T20220019902,0,2
T20220019903,0,2
T20220019904,0,2
T20220019905,0,3
T20220019906,0,2
T20220019907,0,1
T20220019908,0,2
T20220019909,0,4
T20220019910,0,2
T20220019912,0,2
T20220019913,0,2
T20220019914,0,1
T20220019915,1,3
T20220019916,0,1
T20220019919,0,2
T20220019921,0,2
T20220019924,0,3
T20220019925,0,1
T20220019927,0,2
T20220019931,0,2
T20220019934,0,2
T20220019935,0,2
T20220019937,0,2
T20220019940,0,1
T20220019942,0,2
T20220019944,0,1
T20220019945,0,2
T20220019946,0,2
T20220019948,0,2
T20220019949,0,2
T20220019950,0,4
T20220019951,0,2
T20220019954,0,1
T20220019957,0,2
T20220019958,0,2
T20220019959,0,1
T20220019960,0,1
T20220019963,0,1
T20220019965,0,1
T20220019966,0,1
T20220019969,0,1
T20220019972,0,1
T20220019973,0,1
T20220019974,0,1
T20220019976,0,2
T20220019978,0,2
T20220019982,0,1
T20220019985,0,2
T20220019986,0,1
T20220019987,0,1
T20220019988,0,2
T20220019992,0,4
T20220019993,0,1
T20220019995,0,2
T20220019996,0,2
T20220020001,0,3
T20220020003,0,1
T20220020005,0,2
T20220020007,0,3
T20220020008,0,2
T20220020009,0,1
T20220020010,0,2
T20220020011,0,1
T20220020014,0,2
T20220020017,0,1
T20220020018,0,2
T20220020019,0,1
T20220020022,0,2
T20220020024,0,2
T20220020027,0,1
T20220020029,0,1
T20220020030,0,2
T20220020032,0,2
T20220020034,0,2
T20220020035,0,2
T20220020037,0,2
T20220020038,0,1
T20220020042,0,1
T20220020051,0,2
T20220020054,0,1
T20220020055,0,2
T20220020057,0,2
T20220020061,0,2
T20220020064,0,2
T20220020068,0,2
T20220020069,0,2
T20220020070,0,2
T20220020074,0,2
T20220020075,0,1
T20220020077,0,2
T20220020082,0,1
T20220020083,0,2
T20220020086,0,2
T20220020087,0,2
T20220020088,0,2
T20220020089,0,2
T20220020091,0,2
T20220020092,0,2
T20220020093,0,2
T20220020096,0,2
T20220020097,0,2
T20220020098,0,2
T20220020101,0,2
T20220020102,0,2
T20220020103,1,3
T20220020104,0,2
T20220020107,0,2
T20220020111,0,2
T20220020112,0,1
T20220020113,0,2
T20220020114,0,2
T20220020120,1,2
T20220020121,0,3
T20220020123,0,2
T20220020124,0,2
T20220020127,0,2
T20220020130,0,1
T20220020131,0,2
T20220020133,0,2
T20220020135,0,2
T20220020136,0,2
T20220020137,0,1
T20220020138,0,2
T20220020140,0,1
T20220020142,0,2
T20220020143,0,4
T20220020146,0,2
T20220020153,0,1
T20220020160,0,2
T20220020161,0,3
T20220020162,1,1
T20220020163,0,1
T20220020170,0,2
T20220020176,0,2
T20220020177,0,2
T20220020178,0,3
T20220020181,0,2
T20220020186,0,2
T20220020188,0,2
T20220020191,0,2
T20220020192,0,2
T20220020193,0,1
T20220020194,0,1
T20220020196,0,2
T20220020199,0,2
T20220020202,0,2
T20220020203,0,2
T20220020204,0,1
T20220020205,0,2
T20220020207,0,3
T20220020212,0,2
T20220020214,0,2
T20220020215,0,2
T20220020217,0,1
T20220020218,0,2
T20220020219,0,2
T20220020221,0,2
T20220020223,0,2
T20220020224,0,3
T20220020227,0,1
T20220020228,0,2
T20220020229,0,3
T20220020231,0,2
T20220020232,0,2
T20220020239,0,1
T20220020242,0,2
T20220020243,0,1
T20220020245,0,1
T20220020246,0,1
T20220020248,0,2
T20220020249,0,2
T20220020250,0,1
T20220020251,0,2
T20220020252,0,1
T20220020256,0,1
T20220020257,1,2
T20220020258,0,2
T20220020261,0,2
T20220020265,0,2
T20220020268,1,3
T20220020274,0,3
T20220020276,0,1
T20220020277,0,2
T20220020279,0,2
T20220020282,0,2
T20220020284,0,2
T20220020285,0,1
T20220020286,0,2
T20220020288,0,1
T20220020290,0,2
T20220020291,1,2
T20220020296,0,2
T20220020297,0,2
T20220020299,0,2
T20220020300,0,2
T20220020304,0,1
T20220020306,0,2
T20220020307,0,2
T20220020310,0,1
T20220020311,0,2
T20220020313,0,2
T20220020315,0,2
T20220020316,0,1
T20220020317,0,1
T20220020318,0,1
T20220020320,0,2
T20220020321,0,1
T20220020326,0,2
T20220020329,0,2
T20220020333,0,2
T20220020335,0,2
T20220020337,0,2
T20220020338,0,2
T20220020340,0,2
T20220020343,0,5
T20220020346,0,2
T20220020351,0,2
T20220020352,0,1
T20220020353,0,1
T20220020356,0,2
T20220020357,0,2
T20220020359,0,2
T20220020362,0,1
T20220020364,0,1
T20220020365,0,2
T20220020366,0,2
T20220020368,0,2
T20220020370,0,2
T20220020371,0,1
T20220020372,0,2
T20220020374,0,1
T20220020376,0,2
T20220020378,1,2
T20220020379,0,2
T20220020380,0,2
T20220020389,0,2
T20220020391,0,1
T20220020394,0,1
T20220020395,0,1
